0, 0, FF7F3FFF, FFFFFFFF
0, 800, FFFF3FFF, FFFFFFFF
0, 801, 40C000, 0
0, 802, FFFF3FFF, FFFFFFFF
0, 803, C000, 0
0, 804, FFFF3FFF, FFFFFFFF
0, 805, 8040C000, 0
0, 806, FFFF3FFF, FFFFFFFF
0, 807, 8040C000, 0
0, 808, FFFF3FFF, FFFFFFFF
0, 809, C000, 0
0, 810, FFFF3FFF, FFFFFFFF
0, 811, C0C000, 0
0, 812, FFFF3FFF, FFFFFFFF
0, 813, 8000C000, 0
0, 814, FF7F3FFF, FFFFFFFF
0, 815, C000, 0
0, 816, FF7F3FFF, FFFFFFFF
0, 817, C000, 0
0, 818, FFBF3FFF, FFFFFFFF
0, 819, C000, 0
0, 820, FFFF3FFF, FFFFFFFF
0, 821, 80C000, 0
0, 822, FFFF3FFF, FFFFFFFF
0, 823, C0C000, 0
0, 824, FFFF3FFF, FFFFFFFF
0, 825, C000, 0
0, 826, FF3F3FFF, FFFFFFFF
0, 827, 80C000, 0
0, 828, FFBF3FFF, FFFFFFFF
0, 829, 8000C000, 0
0, 830, FFFF3FFF, FFFFFFFF
0, 831, 40C000, 0
0, 832, FFFF3FFF, FFFFFFFF
0, 833, C000, 0
0, 834, FFFF3FFF, FFFFFFFF
0, 835, C000, 0
0, 836, FFFF3FFF, FFFFFFFF
0, 837, C000, 0
0, 838, FF7F3FFF, FFFFFFFF
0, 839, 80C000, 0
0, 840, FFFF3FFF, FFFFFFFF
0, 841, C000, 0
0, 842, FFFF3FFF, FFFFFFFF
0, 843, C000, 0
0, 844, FFFF3FFF, FFFFFFFF
0, 845, 80C000, 0
0, 846, FFBF3FFF, FFFFFFFF
0, 847, 8040C000, 0
0, 848, FF3F3FFF, FFFFFFFF
0, 849, C000, 0
0, 850, FF7F3FFF, FFFFFFFF
0, 851, C000, 0
0, 852, FFFF3FFF, FFFFFFFF
0, 853, C000, 0
0, 854, FFFF3FFF, FFFFFFFF
0, 855, 8040C000, 0
0, 856, FFFF3FFF, FFFFFFFF
0, 857, C000, 0
0, 858, FFFF3FFF, FFFFFFFF
0, 859, C000, 0
0, 860, FFFF3FFF, FFFFFFFF
0, 861, 40C000, 0
0, 862, FFFF3FFF, FFFFFFFF
0, 863, C000, 0
0, 864, FFFF3FFF, FFFFFFFF
0, 865, C000, 0
0, 866, FFFF3FFF, FFFFFFFF
0, 867, C000, 0
0, 868, FFFF3FFF, FFFFFFFF
0, 869, C000, 0
0, 870, FFBF3FFF, FFFFFFFF
0, 871, 80C000, 0
0, 872, FFFF3FFF, FFFFFFFF
0, 873, 80C000, 0
0, 874, FFFF3FFF, FFFFFFFF
0, 875, 80C000, 0
0, 876, FFFF3FFF, FFFFFFFF
0, 877, 8040C000, 0
0, 878, FF7F3FFF, FFFFFFFF
0, 879, 8000C000, 0
0, 880, FFBF3FFF, FFFFFFFF
0, 881, C000, 0
0, 882, FFBF3FFF, FFFFFFFF
0, 883, 80C000, 0
0, 884, FFFF3FFF, FFFFFFFF
0, 885, C000, 0
0, 886, FFFF3FFF, FFFFFFFF
0, 887, 8040C000, 0
0, 888, FFFF3FFF, FFFFFFFF
0, 889, 80C000, 0
0, 890, FFBF3FFF, FFFFFFFF
0, 891, C000, 0
0, 892, FFBF3FFF, FFFFFFFF
0, 893, 40C000, 0
0, 894, FFFF3FFF, FFFFFFFF
0, 895, C000, 0
0, 896, FF7F3FFF, FFFFFFFF
0, 897, 80C000, 0
0, 898, FFFF3FFF, FFFFFFFF
0, 899, 40C000, 0
0, 900, FFFF3FFF, FFFFFFFF
0, 901, 40C000, 0
0, 902, FF7F3FFF, FFFFFFFF
0, 903, 40C000, 0
0, 904, FFFF3FFF, FFFFFFFF
0, 905, C000, 0
0, 906, FF7F3FFF, FFFFFFFF
0, 907, C000, 0
0, 908, FFFF3FFF, FFFFFFFF
0, 909, C000, 0
0, 910, FFFF3FFF, FFFFFFFF
0, 911, 80C000, 0
0, 912, FFBF3FFF, FFFFFFFF
0, 913, 80C000, 0
0, 914, FFBF3FFF, FFFFFFFF
0, 915, C000, 0
0, 916, FFBF3FFF, FFFFFFFF
0, 917, 8000C000, 0
0, 918, FF7F3FFF, FFFFFFFF
0, 919, 40C000, 0
0, 920, FFFF3FFF, FFFFFFFF
0, 921, C000, 0
0, 922, FFBF3FFF, FFFFFFFF
0, 923, C000, 0
0, 924, FFBF3FFF, FFFFFFFF
0, 925, C0C000, 0
0, 926, FFFF3FFF, FFFFFFFF
0, 927, C000, 0
0, 928, FFFF3FFF, FFFFFFFF
0, 929, C000, 0
0, 930, FFFF3FFF, FFFFFFFF
0, 931, C000, 0
0, 932, FFFF3FFF, FFFFFFFF
0, 933, C000, 0
0, 934, FF3F3FFF, FFFFFFFF
0, 935, 8000C000, 0
0, 936, FFFF3FFF, FFFFFFFF
0, 937, 40C000, 0
0, 938, FFFF3FFF, FFFFFFFF
0, 939, 8000C000, 0
0, 940, FF7F3FFF, FFFFFFFF
0, 941, 40C000, 0
0, 942, FF7F3FFF, FFFFFFFF
0, 943, 8040C000, 0
0, 944, FFBF3FFF, FFFFFFFF
0, 945, C000, 0
0, 946, FFBF3FFF, FFFFFFFF
0, 947, C000, 0
0, 948, FFBF3FFF, FFFFFFFF
0, 949, 8000C000, 0
0, 950, FF7F3FFF, FFFFFFFF
0, 951, 40C000, 0
0, 952, FFFF3FFF, FFFFFFFF
0, 953, C000, 0
0, 954, FFFF3FFF, FFFFFFFF
0, 955, C000, 0
0, 956, FFFF3FFF, FFFFFFFF
0, 957, 80C000, 0
0, 958, FFFF3FFF, FFFFFFFF
0, 959, C000, 0
0, 960, FFFF3FFF, FFFFFFFF
0, 961, C000, 0
0, 962, FFFF3FFF, FFFFFFFF
0, 963, C000, 0
0, 964, FFFF3FFF, FFFFFFFF
0, 965, C000, 0
0, 966, FFFF3FFF, FFFFFFFF
0, 967, C000, 0
0, 968, FFFF3FFF, FFFFFFFF
0, 969, C000, 0
0, 970, FFFF3FFF, FFFFFFFF
0, 971, C000, 0
0, 972, FFFF3FFF, FFFFFFFF
0, 973, 80C000, 0
0, 974, FFFF3FFF, FFFFFFFF
0, 975, 80C000, 0
0, 976, FFBF3FFF, FFFFFFFF
0, 977, C000, 0
0, 978, FFBF3FFF, FFFFFFFF
0, 979, C000, 0
0, 980, FFFF3FFF, FFFFFFFF
0, 981, C000, 0
0, 982, FFFF3FFF, FFFFFFFF
0, 983, C0C000, 0
0, 984, FFFF3FFF, FFFFFFFF
0, 985, C000, 0
0, 986, FFBF3FFF, FFFFFFFF
0, 987, C000, 0
0, 988, FFFF3FFF, FFFFFFFF
0, 989, C000, 0
0, 990, FF7F3FFF, FFFFFFFF
0, 991, 8040C000, 0
0, 992, FFFF3FFF, FFFFFFFF
0, 993, C000, 0
0, 994, FFFF3FFF, FFFFFFFF
0, 995, C000, 0
0, 996, FFFF3FFF, FFFFFFFF
0, 997, 8000C000, 0
0, 998, FFFF3FFF, FFFFFFFF
0, 999, C000, 0
0, 1000, FF7F3FFF, FFFFFFFF
0, 1001, C000, 0
0, 1002, FFFF3FFF, FFFFFFFF
0, 1003, C000, 0
0, 1004, FF7F3FFF, FFFFFFFF
0, 1005, C000, 0
0, 1006, FFFF3FFF, FFFFFFFF
0, 1007, 40C000, 0
0, 1008, FFFF3FFF, FFFFFFFF
0, 1009, C000, 0
0, 1010, FFFF3FFF, FFFFFFFF
0, 1011, C000, 0
0, 1012, FFFF3FFF, FFFFFFFF
0, 1013, 8000C000, 0
0, 1014, FFFF3FFF, FFFFFFFF
0, 1015, 8040C000, 0
0, 1016, FFFF3FFF, FFFFFFFF
0, 1017, C000, 0
0, 1018, FFBF3FFF, FFFFFFFF
0, 1019, C000, 0
0, 1020, FFBF3FFF, FFFFFFFF
0, 1021, 40C000, 0
0, 1022, FF7F3FFF, FFFFFFFF
0, 1023, 8000C000, 0
1, 0, FF7F3FFF, FFFFFFFF
1, 1, C000, 0
1, 2, FFFF3FFF, FFFFFFFF
1, 3, 80C000, 0
1, 4, FFFF3FFF, FFFFFFFF
1, 5, C000, 0
1, 6, FF3F3FFF, FFFFFFFF
1, 7, C0C000, 0
1, 8, FFFF3FFF, FFFFFFFF
1, 9, C000, 0
1, 10, FFFF3FFF, FFFFFFFF
1, 11, C000, 0
1, 12, FFFF3FFF, FFFFFFFF
1, 13, C000, 0
1, 14, FFFF3FFF, FFFFFFFF
1, 15, C000, 0
1, 16, FFFF3FFF, FFFFFFFF
1, 17, C000, 0
1, 18, FFBF3FFF, FFFFFFFF
1, 19, C000, 0
1, 20, FFFF3FFF, FFFFFFFF
1, 21, C000, 0
1, 22, FFFF3FFF, FFFFFFFF
1, 23, 40C000, 0
1, 24, FFFF3FFF, FFFFFFFF
1, 25, C000, 0
1, 26, FFBF3FFF, FFFFFFFF
1, 27, C000, 0
1, 28, FFBF3FFF, FFFFFFFF
1, 29, 8000C000, 0
1, 30, FFFF3FFF, FFFFFFFF
1, 31, C000, 0
1, 32, FFFF3FFF, FFFFFFFF
1, 33, C000, 0
1, 34, FF7F3FFF, FFFFFFFF
1, 35, C000, 0
1, 36, FFBF3FFF, FFFFFFFF
1, 37, C0C000, 0
1, 38, FFFF3FFF, FFFFFFFF
1, 39, C000, 0
1, 40, FFFF3FFF, FFFFFFFF
1, 41, 80C000, 0
1, 42, FFFF3FFF, FFFFFFFF
1, 43, 40C000, 0
1, 44, FF7F3FFF, FFFFFFFF
1, 45, 40C000, 0
1, 46, FF7F3FFF, FFFFFFFF
1, 47, C000, 0
1, 48, FFBF3FFF, FFFFFFFF
1, 49, C000, 0
1, 50, FFBF3FFF, FFFFFFFF
1, 51, C000, 0
1, 52, FFFF3FFF, FFFFFFFF
1, 53, C000, 0
1, 54, FF7F3FFF, FFFFFFFF
1, 55, 8040C000, 0
1, 56, FFFF3FFF, FFFFFFFF
1, 57, C000, 0
1, 58, FFBF3FFF, FFFFFFFF
1, 59, C000, 0
1, 60, FFBF3FFF, FFFFFFFF
1, 61, 8000C000, 0
1, 62, FFFF3FFF, FFFFFFFF
1, 63, C0C000, 0
1, 64, FFFF3FFF, FFFFFFFF
1, 65, 80C000, 0
1, 66, FFFF3FFF, FFFFFFFF
1, 67, C000, 0
1, 68, FFBF3FFF, FFFFFFFF
1, 69, 80C000, 0
1, 70, FFBF3FFF, FFFFFFFF
1, 71, 8000C000, 0
1, 72, FFFF3FFF, FFFFFFFF
1, 73, C000, 0
1, 74, FFFF3FFF, FFFFFFFF
1, 75, 40C000, 0
1, 76, FF7F3FFF, FFFFFFFF
1, 77, 40C000, 0
1, 78, FFFF3FFF, FFFFFFFF
1, 79, 8000C000, 0
1, 80, FFBF3FFF, FFFFFFFF
1, 81, C000, 0
1, 82, FF7F3FFF, FFFFFFFF
1, 83, C000, 0
1, 84, FFFF3FFF, FFFFFFFF
1, 85, C000, 0
1, 86, FFFF3FFF, FFFFFFFF
1, 87, 40C000, 0
1, 88, FF7F3FFF, FFFFFFFF
1, 89, 80C000, 0
1, 90, FFBF3FFF, FFFFFFFF
1, 91, C000, 0
1, 92, FFFF3FFF, FFFFFFFF
1, 93, C0C000, 0
1, 94, FFFF3FFF, FFFFFFFF
1, 95, C000, 0
1, 96, FFFF3FFF, FFFFFFFF
1, 97, 80C000, 0
1, 98, FFFF3FFF, FFFFFFFF
1, 99, C000, 0
1, 100, FFBF3FFF, FFFFFFFF
1, 101, 80C000, 0
1, 102, FFBF3FFF, FFFFFFFF
1, 103, C000, 0
1, 104, FFFF3FFF, FFFFFFFF
1, 105, C000, 0
1, 106, FFFF3FFF, FFFFFFFF
1, 107, C000, 0
1, 108, FFFF3FFF, FFFFFFFF
1, 109, C000, 0
1, 110, FFFF3FFF, FFFFFFFF
1, 111, C000, 0
1, 112, FFBF3FFF, FFFFFFFF
1, 113, C000, 0
1, 114, FFFF3FFF, FFFFFFFF
1, 115, C000, 0
1, 116, FFFF3FFF, FFFFFFFF
1, 117, 80C000, 0
1, 118, FFFF3FFF, FFFFFFFF
1, 119, C000, 0
1, 120, FFFF3FFF, FFFFFFFF
1, 121, C000, 0
1, 122, FFFF3FFF, FFFFFFFF
1, 123, C000, 0
1, 124, FFBF3FFF, FFFFFFFF
1, 125, C000, 0
1, 126, FFFF3FFF, FFFFFFFF
1, 127, C000, 0
1, 128, FFFF3FFF, FFFFFFFF
1, 129, C000, 0
1, 130, FFFF3FFF, FFFFFFFF
1, 131, 80C000, 0
1, 132, FFBF3FFF, FFFFFFFF
1, 133, C000, 0
1, 134, FFFF3FFF, FFFFFFFF
1, 135, C000, 0
1, 136, FFFF3FFF, FFFFFFFF
1, 137, C000, 0
1, 138, FFFF3FFF, FFFFFFFF
1, 139, C000, 0
1, 140, FFFF3FFF, FFFFFFFF
1, 141, 80C000, 0
1, 142, FFFF3FFF, FFFFFFFF
1, 143, C000, 0
1, 144, FFBF3FFF, FFFFFFFF
1, 145, C000, 0
1, 146, FFBF3FFF, FFFFFFFF
1, 147, C000, 0
1, 148, FF3F3FFF, FFFFFFFF
1, 149, 80C000, 0
1, 150, FFFF3FFF, FFFFFFFF
1, 151, C000, 0
1, 152, FFFF3FFF, FFFFFFFF
1, 153, C000, 0
1, 154, FFBF3FFF, FFFFFFFF
1, 155, C000, 0
1, 156, FFBF3FFF, FFFFFFFF
1, 157, 40C000, 0
1, 158, FFFF3FFF, FFFFFFFF
1, 159, C000, 0
1, 160, FF7F3FFF, FFFFFFFF
1, 161, C000, 0
1, 162, FFFF3FFF, FFFFFFFF
1, 163, 80C000, 0
1, 164, FFFF3FFF, FFFFFFFF
1, 165, 8000C000, 0
1, 166, FFFF3FFF, FFFFFFFF
1, 167, 80C000, 0
1, 168, FFFF3FFF, FFFFFFFF
1, 169, C000, 0
1, 170, FFFF3FFF, FFFFFFFF
1, 171, C000, 0
1, 172, FFFF3FFF, FFFFFFFF
1, 173, 80C000, 0
1, 174, FFFF3FFF, FFFFFFFF
1, 175, C000, 0
1, 176, FF3F3FFF, FFFFFFFF
1, 177, C000, 0
1, 178, FFFF3FFF, FFFFFFFF
1, 179, C000, 0
1, 180, FFFF3FFF, FFFFFFFF
1, 181, C000, 0
1, 182, FFFF3FFF, FFFFFFFF
1, 183, C000, 0
1, 184, FFFF3FFF, FFFFFFFF
1, 185, C000, 0
1, 186, FFBF3FFF, FFFFFFFF
1, 187, C000, 0
1, 188, FFBF3FFF, FFFFFFFF
1, 189, C000, 0
1, 190, FFFF3FFF, FFFFFFFF
1, 191, C000, 0
1, 192, FF7F3FFF, FFFFFFFF
1, 193, C000, 0
1, 194, FFFF3FFF, FFFFFFFF
1, 195, C000, 0
1, 196, FFBF3FFF, FFFFFFFF
1, 197, 80C000, 0
1, 198, FFBF3FFF, FFFFFFFF
1, 199, C000, 0
1, 200, FFFF3FFF, FFFFFFFF
1, 201, C000, 0
1, 202, FFFF3FFF, FFFFFFFF
1, 203, C000, 0
1, 204, FFFF3FFF, FFFFFFFF
1, 205, 40C000, 0
1, 206, FFFF3FFF, FFFFFFFF
1, 207, C000, 0
1, 208, FFBF3FFF, FFFFFFFF
1, 209, C000, 0
1, 210, FFFF3FFF, FFFFFFFF
1, 211, C000, 0
1, 212, FFFF3FFF, FFFFFFFF
1, 213, C000, 0
1, 214, FFFF3FFF, FFFFFFFF
1, 215, 80C000, 0
1, 216, FFFF3FFF, FFFFFFFF
1, 217, C000, 0
1, 218, FFBF3FFF, FFFFFFFF
1, 219, C000, 0
1, 220, FFFF3FFF, FFFFFFFF
1, 221, 80C000, 0
1, 222, FFFF3FFF, FFFFFFFF
1, 223, 80C000, 0
1, 224, FFFF3FFF, FFFFFFFF
1, 225, C000, 0
1, 226, FFFF3FFF, FFFFFFFF
1, 227, C000, 0
1, 228, FFFF3FFF, FFFFFFFF
1, 229, 40C000, 0
1, 230, FFFF3FFF, FFFFFFFF
1, 231, C000, 0
1, 232, FF7F3FFF, FFFFFFFF
1, 233, C000, 0
1, 234, FFFF3FFF, FFFFFFFF
1, 235, C000, 0
1, 236, FF7F3FFF, FFFFFFFF
1, 237, 80C000, 0
1, 238, FFFF3FFF, FFFFFFFF
1, 239, 80C000, 0
1, 240, FFBF3FFF, FFFFFFFF
1, 241, 80C000, 0
1, 242, FFBF3FFF, FFFFFFFF
1, 243, C000, 0
1, 244, FFFF3FFF, FFFFFFFF
1, 245, C000, 0
1, 246, FFFF3FFF, FFFFFFFF
1, 247, 40C000, 0
1, 248, FFFF3FFF, FFFFFFFF
1, 249, 80C000, 0
1, 250, FFBF3FFF, FFFFFFFF
1, 251, C000, 0
1, 252, FFBF3FFF, FFFFFFFF
1, 253, C0C000, 0
1, 254, FFFF3FFF, FFFFFFFF
1, 255, 80C000, 0
1, 256, FF7F3FFF, FFFFFFFF
1, 257, C000, 0
1, 258, FFFF3FFF, FFFFFFFF
1, 259, C000, 0
1, 260, FFFF3FFF, FFFFFFFF
1, 261, C000, 0
1, 262, FFFF3FFF, FFFFFFFF
1, 263, C000, 0
1, 264, FFFF3FFF, FFFFFFFF
1, 265, C000, 0
1, 266, FF7F3FFF, FFFFFFFF
1, 267, 80C000, 0
1, 268, FFFF3FFF, FFFFFFFF
1, 269, 8040C000, 0
1, 270, FFFF3FFF, FFFFFFFF
1, 271, 40C000, 0
1, 272, FFFF3FFF, FFFFFFFF
1, 273, C000, 0
1, 274, FFBF3FFF, FFFFFFFF
1, 275, C000, 0
1, 276, FFFF3FFF, FFFFFFFF
1, 277, C000, 0
1, 278, FFFF3FFF, FFFFFFFF
1, 279, C0C000, 0
1, 280, FFFF3FFF, FFFFFFFF
1, 281, C000, 0
1, 282, FF3F3FFF, FFFFFFFF
1, 283, C000, 0
1, 284, FFBF3FFF, FFFFFFFF
1, 285, 8040C000, 0
1, 286, FFFF3FFF, FFFFFFFF
1, 287, C000, 0
1, 288, FFFF3FFF, FFFFFFFF
1, 289, C000, 0
1, 290, FFFF3FFF, FFFFFFFF
1, 291, C000, 0
1, 292, FFFF3FFF, FFFFFFFF
1, 293, C0C000, 0
1, 294, FFFF3FFF, FFFFFFFF
1, 295, C000, 0
1, 296, FFFF3FFF, FFFFFFFF
1, 297, C000, 0
1, 298, FF7F3FFF, FFFFFFFF
1, 299, C000, 0
1, 300, FFFF3FFF, FFFFFFFF
1, 301, 40C000, 0
1, 302, FFFF3FFF, FFFFFFFF
1, 303, C000, 0
1, 304, FFBF3FFF, FFFFFFFF
1, 305, C000, 0
1, 306, FFBF3FFF, FFFFFFFF
1, 307, C000, 0
1, 308, FFBF3FFF, FFFFFFFF
1, 309, C000, 0
1, 310, FFFF3FFF, FFFFFFFF
1, 311, 40C000, 0
1, 312, FFFF3FFF, FFFFFFFF
1, 313, 80C000, 0
1, 314, FFFF3FFF, FFFFFFFF
1, 315, C000, 0
1, 316, FFBF3FFF, FFFFFFFF
1, 317, C000, 0
1, 318, FFFF3FFF, FFFFFFFF
1, 319, 40C000, 0
1, 320, FF7F3FFF, FFFFFFFF
1, 321, 80C000, 0
1, 322, FFFF3FFF, FFFFFFFF
1, 323, 80C000, 0
1, 324, FF7F3FFF, FFFFFFFF
1, 325, C000, 0
1, 326, FF7F3FFF, FFFFFFFF
1, 327, C0C000, 0
1, 328, FFFF3FFF, FFFFFFFF
1, 329, 40C000, 0
1, 330, FF7F3FFF, FFFFFFFF
1, 331, C000, 0
1, 332, FFFF3FFF, FFFFFFFF
1, 333, C000, 0
1, 334, FFFF3FFF, FFFFFFFF
1, 335, C000, 0
1, 336, FFBF3FFF, FFFFFFFF
1, 337, 80C000, 0
1, 338, FFBF3FFF, FFFFFFFF
1, 339, 80C000, 0
1, 340, FFFF3FFF, FFFFFFFF
1, 341, C000, 0
1, 342, FFFF3FFF, FFFFFFFF
1, 343, 40C000, 0
1, 344, FFFF3FFF, FFFFFFFF
1, 345, C000, 0
1, 346, FFFF3FFF, FFFFFFFF
1, 347, C000, 0
1, 348, FFFF3FFF, FFFFFFFF
1, 349, 40C000, 0
1, 350, FFFF3FFF, FFFFFFFF
1, 351, C000, 0
1, 352, FFFF3FFF, FFFFFFFF
1, 353, C000, 0
1, 354, FFFF3FFF, FFFFFFFF
1, 355, C000, 0
1, 356, FFFF3FFF, FFFFFFFF
1, 357, 40C000, 0
1, 358, FFFF3FFF, FFFFFFFF
1, 359, C000, 0
1, 360, FF7F3FFF, FFFFFFFF
1, 361, C000, 0
1, 362, FFFF3FFF, FFFFFFFF
1, 363, C000, 0
1, 364, FFFF3FFF, FFFFFFFF
1, 365, C0C000, 0
1, 366, FFFF3FFF, FFFFFFFF
1, 367, C000, 0
1, 368, FFFF3FFF, FFFFFFFF
1, 369, C000, 0
1, 370, FFBF3FFF, FFFFFFFF
1, 371, C000, 0
1, 372, FFFF3FFF, FFFFFFFF
1, 373, C000, 0
1, 374, FFFF3FFF, FFFFFFFF
1, 375, C000, 0
1, 376, FFFF3FFF, FFFFFFFF
1, 377, C000, 0
1, 378, FF3F3FFF, FFFFFFFF
1, 379, C000, 0
1, 380, FFFF3FFF, FFFFFFFF
1, 381, C000, 0
1, 382, FFFF3FFF, FFFFFFFF
1, 383, 80C000, 0
1, 384, FFFF3FFF, FFFFFFFF
1, 385, C000, 0
1, 386, FFFF3FFF, FFFFFFFF
1, 387, C000, 0
1, 388, FFFF3FFF, FFFFFFFF
1, 389, C000, 0
1, 390, FFFF3FFF, FFFFFFFF
1, 391, C000, 0
1, 392, FFFF3FFF, FFFFFFFF
1, 393, 80C000, 0
1, 394, FFFF3FFF, FFFFFFFF
1, 395, C000, 0
1, 396, FFFF3FFF, FFFFFFFF
1, 397, 40C000, 0
1, 398, FFFF3FFF, FFFFFFFF
1, 399, C000, 0
1, 400, FFFF3FFF, FFFFFFFF
1, 401, C000, 0
1, 402, FFFF3FFF, FFFFFFFF
1, 403, C000, 0
1, 404, FFBF3FFF, FFFFFFFF
1, 405, C000, 0
1, 406, FFFF3FFF, FFFFFFFF
1, 407, C0C000, 0
1, 408, FFFF3FFF, FFFFFFFF
1, 409, C000, 0
1, 410, FFBF3FFF, FFFFFFFF
1, 411, C000, 0
1, 412, FF3F3FFF, FFFFFFFF
1, 413, 8040C000, 0
1, 414, FFFF3FFF, FFFFFFFF
1, 415, C000, 0
1, 416, FFFF3FFF, FFFFFFFF
1, 417, C000, 0
1, 418, FFFF3FFF, FFFFFFFF
1, 419, C000, 0
1, 420, FFFF3FFF, FFFFFFFF
1, 421, C000, 0
1, 422, FFFF3FFF, FFFFFFFF
1, 423, 8000C000, 0
1, 424, FFFF3FFF, FFFFFFFF
1, 425, C000, 0
1, 426, FFFF3FFF, FFFFFFFF
1, 427, 40C000, 0
1, 428, FFFF3FFF, FFFFFFFF
1, 429, C000, 0
1, 430, FFFF3FFF, FFFFFFFF
1, 431, C000, 0
1, 432, FF3F3FFF, FFFFFFFF
1, 433, C000, 0
1, 434, FFBF3FFF, FFFFFFFF
1, 435, 80C000, 0
1, 436, FFBF3FFF, FFFFFFFF
1, 437, 8000C000, 0
1, 438, FF7F3FFF, FFFFFFFF
1, 439, 40C000, 0
1, 440, FF7F3FFF, FFFFFFFF
1, 441, C000, 0
1, 442, FFBF3FFF, FFFFFFFF
1, 443, 8000C000, 0
1, 444, FFFF3FFF, FFFFFFFF
1, 445, C000, 0
1, 446, FFFF3FFF, FFFFFFFF
1, 447, 8000C000, 0
1, 448, FFFF3FFF, FFFFFFFF
1, 449, C000, 0
1, 450, FFFF3FFF, FFFFFFFF
1, 451, 40C000, 0
1, 452, FFFF3FFF, FFFFFFFF
1, 453, C000, 0
1, 454, FFFF3FFF, FFFFFFFF
1, 455, 80C000, 0
1, 456, FFFF3FFF, FFFFFFFF
1, 457, 40C000, 0
1, 458, FFFF3FFF, FFFFFFFF
1, 459, C000, 0
1, 460, FFFF3FFF, FFFFFFFF
1, 461, C000, 0
1, 462, FFFF3FFF, FFFFFFFF
1, 463, C000, 0
1, 464, FFFF3FFF, FFFFFFFF
1, 465, C000, 0
1, 466, FFBF3FFF, FFFFFFFF
1, 467, C000, 0
1, 468, FF7F3FFF, FFFFFFFF
1, 469, 8000C000, 0
1, 470, FF7F3FFF, FFFFFFFF
1, 471, 40C000, 0
1, 472, FFFF3FFF, FFFFFFFF
1, 473, C000, 0
1, 474, FF3F3FFF, FFFFFFFF
1, 475, 80C000, 0
1, 476, FFFF3FFF, FFFFFFFF
1, 477, 40C000, 0
1, 478, FFFF3FFF, FFFFFFFF
1, 479, 80C000, 0
1, 480, FFFF3FFF, FFFFFFFF
1, 481, 80C000, 0
1, 482, FFFF3FFF, FFFFFFFF
1, 483, C000, 0
1, 484, FFFF3FFF, FFFFFFFF
1, 485, 80C000, 0
1, 486, FFBF3FFF, FFFFFFFF
1, 487, 8000C000, 0
1, 488, FF7F3FFF, FFFFFFFF
1, 489, C000, 0
1, 490, FFFF3FFF, FFFFFFFF
1, 491, 80C000, 0
1, 492, FF7F3FFF, FFFFFFFF
1, 493, C000, 0
1, 494, FFFF3FFF, FFFFFFFF
1, 495, C000, 0
1, 496, FFBF3FFF, FFFFFFFF
1, 497, C000, 0
1, 498, FFBF3FFF, FFFFFFFF
1, 499, C000, 0
1, 500, FFFF3FFF, FFFFFFFF
1, 501, 8000C000, 0
1, 502, FF7F3FFF, FFFFFFFF
1, 503, 40C000, 0
1, 504, FF7F3FFF, FFFFFFFF
1, 505, C000, 0
1, 506, FFBF3FFF, FFFFFFFF
1, 507, C000, 0
1, 508, FFFF3FFF, FFFFFFFF
1, 509, 40C000, 0
1, 510, FF7F3FFF, FFFFFFFF
1, 511, C000, 0
1, 512, FFFF3FFF, FFFFFFFF
1, 513, C000, 0
1, 514, FFFF3FFF, FFFFFFFF
1, 515, 80C000, 0
1, 516, FFBF3FFF, FFFFFFFF
1, 517, 8000C000, 0
1, 518, FFFF3FFF, FFFFFFFF
1, 519, C000, 0
1, 520, FFFF3FFF, FFFFFFFF
1, 521, C000, 0
1, 522, FF7F3FFF, FFFFFFFF
1, 523, C000, 0
1, 524, FFFF3FFF, FFFFFFFF
1, 525, C000, 0
1, 526, FF7F3FFF, FFFFFFFF
1, 527, 40C000, 0
1, 528, FFFF3FFF, FFFFFFFF
1, 529, 80C000, 0
1, 530, FFBF3FFF, FFFFFFFF
1, 531, C000, 0
1, 532, FFBF3FFF, FFFFFFFF
1, 533, 8000C000, 0
1, 534, FFFF3FFF, FFFFFFFF
1, 535, C000, 0
1, 536, FFFF3FFF, FFFFFFFF
1, 537, C000, 0
1, 538, FF7F3FFF, FFFFFFFF
1, 539, C000, 0
1, 540, FF7F3FFF, FFFFFFFF
1, 541, 40C000, 0
1, 542, FF7F3FFF, FFFFFFFF
1, 543, C000, 0
1, 544, FFFF3FFF, FFFFFFFF
1, 545, C000, 0
1, 546, FFFF3FFF, FFFFFFFF
1, 547, C000, 0
1, 548, FFFF3FFF, FFFFFFFF
1, 549, C000, 0
1, 550, FFFF3FFF, FFFFFFFF
1, 551, C000, 0
1, 552, FFFF3FFF, FFFFFFFF
1, 553, C0C000, 0
1, 554, FFFF3FFF, FFFFFFFF
1, 555, 40C000, 0
1, 556, FFFF3FFF, FFFFFFFF
1, 557, C000, 0
1, 558, FF7F3FFF, FFFFFFFF
1, 559, 40C000, 0
1, 560, FFBF3FFF, FFFFFFFF
1, 561, C000, 0
1, 562, FFBF3FFF, FFFFFFFF
1, 563, C000, 0
1, 564, FFBF3FFF, FFFFFFFF
1, 565, 8000C000, 0
1, 566, FFFF3FFF, FFFFFFFF
1, 567, 40C000, 0
1, 568, FFFF3FFF, FFFFFFFF
1, 569, 80C000, 0
1, 570, FFBF3FFF, FFFFFFFF
1, 571, C000, 0
1, 572, FFBF3FFF, FFFFFFFF
1, 573, 40C000, 0
1, 574, FFFF3FFF, FFFFFFFF
1, 575, C000, 0
